X,mean_prediction,standard_deviation
0.0514437494454716,129.96610757291455,0.09222841741954683
0.0518158505415277,130.91483304938447,0.09198477940738188
0.0521927426505125,131.87609220973172,0.09173811327870361
0.052572730022272,132.84556673489533,0.091490085465423
0.0529575824119642,133.82777836068635,0.09124012848256301
0.0533499328528847,134.8294588441131,0.09098717631247867
0.0537585780008041,135.8730924514639,0.09072635742404692
0.0541918042553707,136.97989048789714,0.09045349634408217
0.0546387145402102,138.12205918125437,0.09017671461543551
0.0550846464830056,139.26213651981925,0.08990605857436744
0.055429222078374,140.14335965964892,0.08970116199042172
0.0558086071628929,141.11387810068481,0.0894802629451743
0.0561689436306563,142.03592831917013,0.08927536638293525
0.0565462074810176,143.00156088992117,0.08906633485544893
0.0569229082367917,143.96602048522982,0.08886356267767552
0.0572064258081947,144.6920788065836,0.08871506422503163
0.0575501432126173,145.57249927755765,0.0885399720998957
0.0578975465502346,146.46257653319117,0.0883687025642245
0.058250765359538,147.3677713272864,0.08820064145303995
0.0586111457524426,148.29154094017395,0.08803567325168606
0.0589793814148152,149.2356726347698,0.08787406526964772
0.0593559592449091,150.20142460723582,0.08771623108272524
0.0597413657416762,151.19005477816427,0.08756261945049308
0.0601361074716435,152.20287325840036,0.08741371650867685
0.0605407159095302,153.24125474576067,0.08727003709414505
0.0609557732941116,154.30670492787613,0.08713211525981872
0.0613819303745483,155.40090608781065,0.08700050685554825
0.0618198880770104,156.52567012658074,0.08687579157555705
0.0622704163032003,157.68298685302034,0.08675857060067722
0.06273436315558,158.8750477681806,0.08664946289432689
0.0632114955808343,160.10126622103417,0.08654933687396332
0.0636545983702433,161.2402716911747,0.08646709355897123
0.0639506182711582,162.00132230647978,0.08641778712289552
0.0643085544956092,162.92168508067516,0.086364056951786
0.0646617258157709,163.82992912064947,0.08631720936439954
0.0650170142566181,164.74374612820247,0.08627608832126171
0.0653774058910624,165.67081502882138,0.08624033914628143
0.0657445558917777,166.61539427838943,0.08620988370207472
0.0661193814812764,167.5798451703813,0.08618475976573049
0.0665026107950933,168.5660430265125,0.08616504360785783
0.0668950768916304,169.57613349890744,0.08615081191133428
0.0672973924077887,170.61169513823006,0.08614215413958361
0.0677099914393589,171.6738467485393,0.08613915035916264
0.0681338963587544,172.7652213550864,0.08614185699281161
0.0685696468933313,173.8872092517322,0.08615031817982839
0.0690179603807806,175.0416574823248,0.08616454826904921
0.0694796140187071,176.2305666404609,0.08618452566102426
0.0699416739251211,177.4206216393468,0.08620938203781031
0.0703189339923789,178.39233723777215,0.08623290234360471
0.0706229167470787,179.17535005277023,0.08625374542083515
0.0709712763223441,180.0727091535191,0.0862794972637615
0.0713173822185797,180.96429914346663,0.08630684050398708
0.0716659924128065,181.86237235621957,0.08633593526901392
0.0720202901235732,182.77512570920953,0.08636687970306083
0.0723818982530791,183.70673686784357,0.08639966373429735
0.0727515992367092,184.65921806644474,0.08643420193215944
0.0731298418502537,185.63372146720576,0.08647036093022972
0.0735171804501994,186.63167068876646,0.08650800143303888
0.0739141024634163,187.6543162452872,0.08654696059878096
0.0743211125692056,188.70295234388686,0.08658705211660236
0.0747388537543925,189.77922864310312,0.08662808123583508
0.0751679960977477,190.88486360422758,0.0866698295297265
0.0756092691088607,192.02172761303154,0.08671206185259323
0.07606346545467,193.19185241803643,0.08675451473842924
0.0765171622425169,194.3606474373919,0.08679562941976393
0.0769071347120233,195.36523798292183,0.08682975939902336
0.0773252238930907,196.44221097236732,0.08686494167516047
0.0776216317710427,197.205706880628,0.08688892294931079
0.0779710826844677,198.1057938095364,0.08691609539644146
0.078318589781491,199.0008291713748,0.08694187316081656
0.0786697416539221,199.90520314934838,0.08696659799503975
0.0790273062108702,200.82603877443762,0.08699035477249313
0.0793924624858833,201.76636562997373,0.08701308742510665
0.079765893459899,202.72793483334317,0.08703469518340923
0.080148071432659,203.71195410046857,0.0870550589495233
0.0805396048905765,204.71998085016457,0.08707405885130086
0.0809410366794363,205.75340243798564,0.0870915662050748
0.0813528895050135,206.81355326633638,0.08710744692877488
0.0817758284367436,207.90213293521083,0.08712157020886792
0.0822105597291894,209.0209456049779,0.0871338030442889
0.0826578489648033,210.17194648325312,0.08714400955241149
0.0831030246786408,211.31737233572494,0.08715182736528787
0.0834877941319237,212.3072612498254,0.08715675373501795
0.0839136727955348,213.402785091057,0.08716029226780544
0.0843319754828181,214.47868835408372,0.08716188192283918
0.0846263813617788,215.235840138208,0.08716192424534912
0.0849777075431112,216.13929069352162,0.08716085958172486
0.0853275081404206,217.0387206877167,0.08715864105942708
0.0856819789555166,217.95005816153207,0.08715527418368307
0.0860432557637137,218.87878755110432,0.0871507450460403
0.0864123231560085,219.8274317671021,0.08714504352967513
0.0867899013930495,220.79783298268376,0.08713816047005588
0.0871765201211654,221.79134237677863,0.08713009308196086
0.0875728196564245,222.80959447357236,0.08712084354185456
0.0879793617865575,223.85402087316106,0.08711041807169749
0.0883966981879323,224.92602606772925,0.08709883521207834
0.0888255277159546,226.0273913557503,0.08708611446939526
0.0892665925781701,227.16000791404804,0.08707228551091806
0.0897042523091192,228.28370598187757,0.08705793476505211
0.0900838225204746,229.258116880319,0.08704507204699087
0.0905025933554831,230.33300830335065,0.0870305237761718
0.090926559387929,231.42107057245084,0.08701550532192522
